fid,production
6481,7366.75311943716
6482,2777.93098981087
6483,7977.03017381875
6484,7819.1804900758
6485,7950.06392777337
6486,7335.96713168452
6487,11317.048338428
6488,7599.0509707593
6489,8254.04697211846
6490,7894.8262287937
6491,12675.4544139133
6492,11806.1188022409
6493,1610.41150884332
6494,8093.59615326106
6495,8391.72906589066
6496,11892.1252434983
6497,1750.36765885082
6498,7420.70546734896
6499,7412.9836094202
6500,8262.06592089101
6501,3203.45295609518
6502,7817.50174993993
6503,8354.38980709093
6504,7445.9116354657
6505,12530.8702038273
6506,7969.29480063219
6507,7852.36648419455
6508,8320.92323320156
6509,7474.46997372991
6510,7466.6921693845
6511,7924.2198039054
6512,12781.2546883277
6513,10937.4512421776
6514,8352.70074986025
6515,7883.45186273138
6516,14397.9290504333
6517,7889.08086707799
6518,10495.5100519659
6519,9686.31615787059
6520,11644.4654642375
6521,7364.56253385258
6522,7125.7534977152
6523,7226.06319023356
6524,8156.67712698419
6525,7313.70187799141
6526,11113.4797428693
6527,12431.8650770937
6528,8089.56602529118
6529,6899.51719219801
6530,7351.0737386187
6531,12198.060589228
6532,8363.38269170304
6533,13564.0104703183
6534,7857.65490285142
6535,7858.4301864877
6536,11168.542645848
6537,10193.40960063
6538,7961.57532452616
6539,455.353290713569
6540,8331.47123591383
6541,6371.95049351652
6542,3103.08205443485
6543,8352.70074985768
6544,13030.6810926205
6545,18709.9634626202
6546,7966.66113847853
6547,2999.61714602269
6548,7942.09427524478
6549,7958.04701679369
6550,12312.1270556836
6551,3170.07616204052
6552,8127.22377780123
6553,286.691009420599
6554,10929.8662432271
6555,8352.70074985763
6556,10160.7979904428
6557,8251.57506494601
6558,7490.42052690217
6559,7084.57355068019
6560,11374.0833671965
6561,7689.89463483806
6562,8384.03684975888
6563,7987.31088109878
6564,7884.59381823493
6565,7974.95974383341
6566,7966.38451830001
6567,1892.60708288822
6568,7755.07847279965
6569,7805.91251817163
6570,617.842535887816
6571,8297.85826177944
6572,7129.24112839805
6573,11314.9751747397
6574,7052.86339289707
6575,7048.27656383134
6576,12592.4181244496
6577,6764.92745600459
6578,7359.65183743429
6579,7719.08715236062
6580,11279.9104497822
6581,12151.096605514
6582,11529.805383465
6583,8400.47045033435
6584,8090.94924403589
6585,7444.62577397666
6586,7352.41983966111
6587,8326.62572150481
6588,7433.30635814053
6589,6960.45255767241
6590,7394.32221390232
6591,7342.5311149566
6592,12870.5592442422
6593,7354.85928329438
6594,7346.20994256106
6595,8352.70074986022
6596,7913.20644716724
6597,3224.85523102903
6598,6517.80003952523
6599,10890.2178730349
6600,7697.88161278487
6601,12491.2926415334
6602,8331.47123591382
6603,1912.7088631382
6604,12157.0357217711
6605,13033.6911377724
6606,11802.232583102
6607,9791.50329292706
6608,7887.0347688906
6609,7608.19925118081
6610,10531.699075008
6611,2942.15267648508
6612,7088.94766018413
6613,7324.29083599125
6614,19244.8069341644
6615,3362.91984875759
6616,10832.6047628626
6617,3141.41772183819
6618,10700.4630485906
6619,7146.9119865073
6620,12674.8864932009
6621,7719.00770854686
6622,11956.7427661345
6623,11148.4091342187
6624,11726.3154620408
6625,11398.7587987649
6626,7743.72274352783
6627,8089.56602528875
6628,7719.00770854492
6629,3074.78049172283
6630,8352.70074985768
6631,7965.66446815172
6632,3062.34689057513
6633,12089.0257502732
6634,11085.085185738
6635,11377.4856865808
6636,12821.2794942365
6637,11864.1540552106
6638,7677.27799304794
6639,6907.8105695772
6640,7984.29363469061
6641,8299.95967105949
6642,8320.92323320412
6643,11792.426149683
6644,11511.7149245427
6645,11385.3842400642
6646,7344.33518428666
6647,7974.95974383352
6648,8054.57244641577
6649,8352.70074985768
6650,12908.9461026962
6651,7443.35875635747
6652,11898.9787422959
6653,7925.3982889873
6654,7834.74391000347
6655,7956.40763354639
6656,7789.10326458688
6657,7696.88764413593
6658,7834.68445498593
6659,11278.7077061536
6660,6735.06004084273
6661,7352.9309923196
6662,3225.28454945307
6663,8102.22581849761
6664,7326.74072546207
6665,8119.12305690954
6666,3547.99349657565
6667,7838.34418115325
6668,2983.70365572278
6669,7421.26397761253
6670,11691.8393988229
6671,12821.279494241
6672,8322.96131734366
6673,11221.8885956867
6674,12479.2221269354
6675,11946.7389070741
6676,8119.12305690949
6677,3115.54057962636
6678,5608.65696548013
6679,11402.7782105553
6680,8117.39475909897
6681,7368.26557207418
6682,12875.0751371847
6683,12892.0704536043
6684,12739.2549633106
6685,7256.62678564705
6686,8159.84975261136
6687,8382.98768144955
6688,7262.63534243579
6689,7875.86454968351
6690,11775.6372440089
6691,7351.0737386187
6692,7376.91510428318
6693,1218.75904767097
6694,8070.06565164129
6695,8060.37619238518
6696,7935.43981837403
6697,7984.29363469301
6698,7727.26333176456
6699,8109.22959620925
6700,3196.31058190909
6701,8352.70074986025
6702,8005.38739859726
6703,7769.80750623624
6704,7271.20610801401
6705,7764.3930758672
6706,7094.19882854671
6707,18399.5734922457
6708,3637.54576512449
6709,8262.80923005314
6710,2445.75295377129
6711,11015.8607420006
6712,10425.7376533316
6713,8031.95273912904
6714,11150.6900545045
6715,7677.74169109154
6716,7359.65183743203
6717,8015.62359006716
6718,10979.1938244756
6719,12847.1573779637
6720,11673.8950877964
6721,7974.21640834072
6722,12538.0382720222
6723,8352.70074986023
6724,18487.6522859403
6725,7993.71457551964
6726,7702.01273964316
6727,11272.5153940196
6728,7458.9143650414
6729,10911.2985654252
6730,3126.34907203102
6731,10088.7184957707
6732,11321.6682364721
6733,11799.6942286746
6734,10949.0975211946
6735,9147.34729619113
6736,7644.70709958567
6737,16812.6961204783
6738,7970.49548977015
6739,8191.68432495407
6740,12456.9988386726
6741,7243.98213368343
6742,7613.0188949624
6743,7841.53033662664
6744,7360.33428754579
6745,12459.4644988892
6746,3102.80609397372
6747,7337.59641256728
6748,7306.92725305812
6749,7985.34824490479
6750,7968.7121027303
6751,12511.1902243349
6752,8102.22581849766
6753,8129.05789108644
6754,7411.87448237176
6755,11163.2916038916
6756,17621.6570109744
6757,11933.5513113677
6758,10608.9069192703
6759,10637.221541215
6760,11851.7697607856
6761,8129.05789108399
6762,7573.20450269338
6763,8069.84519052463
6764,2415.6280516207
6765,12640.0404037159
6766,7289.58491538378
6767,8320.92323320156
6768,7403.08012032898
6769,7360.59828219689
6770,7927.12174728798
6771,10813.1875880973
6772,7359.65183743203
6773,8400.4704503343
6774,11908.2702377038
6775,11851.0911059587
6776,5145.13531860065
6777,11292.7955934753
6778,10104.1322107072
6779,5702.57114370219
6780,7881.39484168521
6781,8070.06565163881
6782,8051.7091212081
6783,10702.1443435046
6784,10100.18603007
6785,13142.7976123859
6786,10528.0001816521
6787,7214.90948836004
6788,7777.32311057174
6789,8342.06366994712
6790,12489.2162618107
6791,3298.14504562667
6792,7161.62594334102
6793,5569.5919398033
6794,8006.6685227439
6795,8110.67443770599
6796,11370.4603791135
6797,12363.8072681889
6798,8155.90897828605
6799,7621.49830529749
6800,7359.65183743203
6801,7833.27275875329
6802,7913.20644716721
6803,3412.25690516332
6804,7727.26333176223
6805,8357.96851531362
6806,7900.63141933382
6807,8089.56602528875
6808,7403.0801203267
6809,7842.84205681035
6810,7679.66261085185
6811,5832.78911988547
6812,12849.4062494429
6813,10901.5515116229
6814,11671.2711441553
6815,8113.62627738683
6816,8119.12305691199
6817,7852.73089044258
6818,8059.9827224679
6819,3021.07280560661
6820,7426.64429636552
6821,11824.7179465904
6822,11311.8265866957
6823,2624.70877516574
6824,8096.32632933913
6825,8830.44481537173
6826,2913.90736397087
6827,4755.88842182366
6828,8342.06366994962
6829,7434.34882228089
6830,11472.623812955
6831,11049.8947365802
6832,8082.52117190425
6833,8122.09561588102
6834,9946.61697747604
6835,7362.27468552817
6836,58.8924514953288
6837,4720.56877824937
6838,2787.29631709004
6839,12573.4721983812
6840,3514.95588883928
6841,8339.28075923141
6842,4523.81253303514
6843,11400.4052679166
6844,6673.3561263874
6845,3380.24007854847
6846,8120.59893386367
6847,8359.19406730726
6848,7563.59809191855
6849,7431.66489467609
6850,5460.96751590852
6851,2787.12893680558
6852,12916.1314355377
6853,8071.38783774192
6854,12945.1449333589
6855,11397.1460247113
6856,6393.74147048917
6857,10445.1114442697
6858,7171.69361404565
6859,4502.75427165611
6860,13806.2219026808
6861,7953.46682949414
6862,8038.81553583802
6863,11168.4902697291
6864,7953.46682949414
6865,12915.8870186024
6866,12491.2926415297
6867,8268.84228457786
6868,11136.7969200809
6869,7710.17082581557
6870,11852.9390202248
6871,12346.5213892966
6872,7403.0801203267
6873,11828.1756396211
6874,11213.2787839201
6875,8320.9232332041
6876,2565.76525972195
6877,19231.2413130618
6878,12778.3489957637
6879,12744.3261736457
6880,8181.44940305861
6881,12645.430462789
6882,7382.1485133473
6883,8121.53099331714
6884,6755.59497605918
6885,8060.3761923827
6886,8002.88508429946
6887,7854.06905255951
6888,12489.1932519254
6889,7935.77016901226
6890,7376.91510428545
6891,7856.0798689579
6892,11783.0348049162
6893,2711.54415033508
6894,11532.0343883525
6895,2435.77575594998
6896,10183.5569005421
6897,11553.8808135086
6898,3128.81605449715
6899,12264.6218315403
6900,2938.34331090465
6901,7886.32737433011
6902,7438.86689402634
6903,7871.6488639546
6904,6834.68915810701
6905,7368.26557207418
6906,7394.32221390232
6907,7762.32851624121
6908,7696.19579193011
6909,7734.37413770888
6910,8147.07665164526
6911,8331.47123591383
6912,7737.82853586278
6913,7756.8637732844
6914,12685.7025343266
6915,12297.6900159638
6916,12873.638868173
6917,6970.26558067782
6918,6716.18542585567
6919,8208.61138344149
6920,8140.57269451951
6921,11307.3076629088
6922,7990.25624665551
6923,2688.70071389136
6924,9833.89290527788
6925,7998.24045061223
6926,9324.9715555051
6927,7926.04291773746
6928,8331.47123591383
6929,7300.84722058898
6930,3170.50781533525
6931,12269.1570924898
6932,8089.56602528874
6933,8062.81024642198
6934,7995.05553847132
6935,8268.84228457536
6936,8105.24034775755
6937,8122.09561588097
6938,10133.6697023608
6939,7828.46124055619
6940,8320.92323320159
6941,7855.56602559336
6942,12479.0851641099
6943,10455.0874629519
6944,7402.83329407868
6945,8115.5951238946
6946,1862.24587248328
6947,8055.77506228499
6948,11360.6777510051
6949,8268.84228457536
6950,7944.19350810402
6951,12442.8102572222
6952,7944.19350810202
6953,17952.4130628108
6954,8217.21579788702
6955,8037.94674294858
6956,18832.2499468689
6957,8037.75705508714
6958,7902.30216426083
6959,8060.37619238518
6960,7173.9995308929
6961,8225.82021233507
6962,7347.87455274311
6963,7590.56338013844
6964,10091.5215759014
6965,8108.17119285395
6966,6569.12816001677
6967,11691.9677858381
6968,8249.96273617185
6969,7285.73698270681
6970,13018.6927220596
6971,12943.2309182903
6972,12764.608835557
6973,12703.1711913848
6974,12212.732603809
6975,7826.91086644612
6976,11363.3286913132
6977,14523.0802505543
6978,9928.96905077733
6979,8279.17129686598
6980,7274.70321158401
6981,6995.55762323468
6982,7707.09802966807
6983,3690.07667489634
6984,7683.2708454439
6985,11382.5524323213
6986,12149.7851107
6987,8342.06366994709
6988,2368.90918518793
6989,11933.5513113713
6990,11603.1228405529
6991,8331.47123591637
6992,12602.3379264059
6993,7913.20644716483
6994,13059.5828057317
6995,3313.11314429971
6996,12860.2148443232
6997,12564.8863197177
6998,8342.06366994709
6999,7985.25561829687
7000,7411.87448236948
7001,7420.70546734668
7002,11307.3076629082
7003,8015.09659487311
7004,9075.49499484195
7005,12438.8732892518
7006,2931.49653487024
7007,7367.67769812897
7008,12567.5580368327
7009,12112.5026872593
7010,7654.75202751789
7011,7550.82519801823
7012,7411.87448236948
7013,10832.4501540143
7014,8320.92323320156
7015,11105.6885167759
7016,8232.08228164334
7017,12045.5827829104
7018,8320.92323320412
7019,3121.23817693329
7020,7536.4370117733
7021,9403.22352517964
7022,2587.74705280651
7023,15094.7178794201
7024,11651.6746155652
7025,11185.3171206748
7026,7299.41210816932
7027,10025.5070986565
7028,8249.72695308809
7029,10823.1010019634
7030,8061.66808072138
7031,8060.3761923827
7032,8051.70912121057
7033,7767.75309861414
7034,6679.40515561544
7035,8020.9416637585
7036,7726.67231550503
7037,8092.35294772603
7038,8394.86398493691
7039,8227.95594989887
7040,7770.89217113751
7041,7654.44900058272
7042,7544.61695090781
7043,11444.5735047002
7044,7734.99250367936
7045,7796.83559183372
7046,8331.47123591383
7047,8320.92323320156
7048,10880.593132059
7049,11948.4576177252
7050,7439.93148521708
7051,8316.74963130294
7052,10706.0505022723
7053,7838.89151689088
7054,7163.99866381599
7055,7581.41721284836
7056,12262.0237409794
7057,3486.2426231314
7058,7992.84920071783
7059,7572.55429722123
7060,6918.38692437855
7061,7953.43872731086
7062,8089.56602529123
7063,12802.0031396718
7064,11294.6878998955
7065,11245.7770151996
7066,11793.087507225
7067,7830.61391233476
7068,11439.5484002716
7069,10668.1306067501
7070,7992.84920071532
7071,7745.00544457744
7072,7950.15067279067
7073,8479.02548652214
7074,11294.8570642067
7075,10421.185922513
7076,8219.33847692448
7077,3691.36730822394
7078,11893.3452374267
7079,8258.55644735537
7080,11275.9324789811
7081,12412.0653726802
7082,3131.77824482566
7083,6728.7712019762
7084,7635.91488964466
7085,8138.88202843291
7086,7836.72783109532
7087,6839.97345343484
7088,11565.53675198
7089,2918.07202127534
7090,7921.66756247819
7091,11658.7048615633
7092,8283.90146905237
7093,11478.5429909008
7094,2878.58217277233
7095,10841.9512854533
7096,7688.83768501561
7097,11713.698074073
7098,12412.0653726845
7099,3000.00629398684
7100,8070.06565163881
7101,8051.42021883561
7102,15367.7461295164
7103,8320.92323320156
7104,12212.8120622209
7105,11255.5769644639
7106,12118.9546568137
7107,12653.3366218251
7108,7438.59652089395
7109,7794.65790976609
7110,11345.3887450757
7111,11895.6977845191
7112,12929.4907580791
7113,12895.2277752712
7114,3108.15122440852
7115,8157.40589421354
7116,11448.4834035865
7117,7960.90799086421
7118,7128.06090604497
7119,19007.329810006
7120,7317.40242970633
7121,11446.1250560912
7122,3183.66486481931
7123,12158.7006565203
7124,7486.74811133743
7125,7774.7682477557
7126,8359.51718921343
7127,7165.91214224973
7128,10562.8754949478
7129,7825.05276332481
7130,8331.47123591383
7131,7945.09942801447
7132,6722.10772807023
7133,8310.41944877719
7134,12607.7099794418
7135,8175.26861745553
7136,3572.46718448186
7137,10949.1346593842
7138,12259.0002938468
7139,7984.53197990543
7140,8310.41944877463
